cod,numero_caso,descripcion,area_resolutor,estado
2793,2929,Invitada se contacta reclamando por que sus puntos no se estan acumulando ya que esta jugando desde ayer y sigue en el mismo numero. Invitada comparte imagenes. ,OPERACIONES TI,CERRADO
2794,2930,Invitada consulta por su puntos para el Delivery Festival Internacional del sábado 4 de diciembre // los cuales aún no se actualizan a pesar que ha realizado juego el día de hoy 30/11 desde las 08:15:01 hrs. Invitada sólo ve 0 puntos desde el botón ATLANTIC CITY CLUB. Se adjunta imagen de CRM // ya que también nos figura 0 puntos acumulados.,OPERACIONES TI - SOPORTE,CERRADO
2795,2931,SE INGRESA RECLAMO A INSISTENCIA DE INVITADA. Invitada canjea su bono de sorteo electrónico a las 18:48:29 hrs // luego a las 18:49:30hrs solicita su retiro // el bono el eliminado a las 19:15 hrs  ante la aprobación de esta // de acuerdo a tyc. Se explica lo sucedido y que este detalle se encuentra de manera transparente en nuestra página // sin embargo invitada insiste aludiendo que es la primera vez que le pasa y que nadie le avisó sobre las restricciones de su bono. Se adjunta imagen de Alira.,SOPORTE,CERRADO
2796,2932,Juego | 59690000107309 Fecha | 30/11/2021 09:37:34 PM Servicio | Microgaming Mobile - Sl... Sala | Legend of Cleopatra Mobile Cantidad | -8.00 Proveedor  107309-71506353673 INVITADO SOLICITA SE LE DEVUELA LO INVERTIDO EN EL JUEGO YA QUE 2 VECES PRESENTO FALLAS,CONTROL Y GESTION,CERRADO
2797,2933,Se llama al invitado para ayudarlo a verificar sus depositos aprobados con fecha 30/11/2021 realizados desde las 12:34pm hasta las 22:47 horas // en las cuales el invitado valida cada deposito tanto en el historial de la plataforma como en la constancia de movimientos de su banco. Pero el invitado indica que tiene un deposito que fue denegado a las 14:10 horas de ayer 31/11/2021 y que su banco le ha descontado // se procede a ayudar al invitado a verificar los 4 depositos denegados en los cuales la hora concuerda. Se adjunta imagenes de ALIRA.,SOPORTE,CERRADO
2798,2934,HUBO ERROR DE ACUMULACION DE PUNTOS EL LUNES 30 CON MULTIPLICADOR X5 INIVTADA SOLICITA SE RECACULE SUS PUNTOS Y SE LE DE UNA INDEMNIZACION POR EL INCONVENIENTE. INVITADA ESTUVO EN EL PUESTO 8 A LAS 4PM Y SEGUIA EN EL MISMO PUESTO HASTA QUE CERRO. ,CONTROL Y GESTION - OPERACIONES TI,CERRADO
2799,2935,Invitada solicita el cierre de su cuenta // motivo las máquinas no pagan. se consulto a la invitada si desiste de los 100 soles de premio que tiene ganado hasta el momento por el torneo atlantic y de las 4 opciones para el vip royal // respondiendo de forma afirmativa (si desiste) Se adjunta imagen ,SOPORTE,CERRADO
2800,2936,Lo que manifiesta el invitado: "Estoy jugabdo en la plataforma a 36 soles // El sistema me los retira por error pero no me reintegra los 36 al saldo de mi cuenta. A las 3:24 yo realizo una jugada de 2 soles no por apostar // sino porq entre las 3.21.02pm y las 3.24.03 hubo una jugada q no figura. Esos dos soles los pongo 1 sol a negro y 1 a rojo para ver si el sistema funciona bien."  Se revisa alira. servicio: Ezugi casino mobile sala: roulette evolution mobile Juego a las 03.21pm: 89061252 Juego a las 03.24pm: 89061459 Proveedor a las 03:21pm: C637904190809843757 Proveedor a las 03:24pm: C637904190818470757,CONTROL Y GESTION - SOPORTE,CERRADO
2801,2937,Celular / Wifi / Safari Invitado indica que apostó $4 y rechazo su apuesto y no le devolvieron el dinero. ,CONTROL Y GESTION - SOPORTE,CERRADO
2802,2938,Invitada indica que estaba en el puesto 14 del TOP 50 y de pronto en 5 min ya no salía la opción para revisar su avance (Se adjunta pantallazo en donde ya no logra ver el botón TOP 50 // ni TOP 100. Considerar que invitada ha estado jugando desde el martes 30/11/2021 08:45:29 hrs hasta el 02/12/2021 15:17:19 // juego con efectivo. A las 4:35 pm figuraba en CRM cierto avance del top 50 (cuando en realidad le corresponde Top100) // luego a las 5:38 pm esa info desaparece de CRM (se adjunta imágenes). INVITADA SOLICITA REVISEN SU CASO YA QUE NO PUEDEN ESTAR JUGANDO ASÍ CON SUS PUNTOS.,OPERACIONES TI - SOPORTE,CERRADO
2803,2939,Invitada solicita la reactivación de su cuenta de casino.  Se adjunta foto de correo. ,SOPORTE,CERRADO
2804,2940,Invitado solicita el cambio de su nombre de usuario a : Nrojasp Se validó datos.  Se adjunta foto de chat. ,SOPORTE,CERRADO
2805,2941,Invitada informa que se encontraba jugando Bronco Spirit // tenía entre 5 a 6 caballos acumuladoscuando el juego se desconectó y al ingresar nuevamente ya no tenía ninguno // indica que no es la primera vez que le pasa y cree que los juegos son manipulados. Invitada manifiesta su molestía por lo que desea que se revise su caso. Indica que la hora en que ocurrió el incidente fue a las 12:32AM // realizó apuesta de s/7.50.,CONTROL Y GESTION - SOPORTE,CERRADO
2806,2942,Invitada comenta que anoche estuvo jugando y logró llegar al puesto 52 del top 100 // volvió a ingresar hoy y ve su puntaje en 0. No se visualiza mayor información y/o detalle en CRM.,SOPORTE,CERRADO
2807,2943,Invitada realiza recarga desde el app de su banco (ibk) pero en alira se visualiza como nueva // pero no se actualiza su saldo. Solicita la revisión del caso. Se adjuntan imágenes.,FINANZAS - SOPORTE,CERRADO
2808,2944,Invitado solicita una compensación monetaria de S/10000 ya que hemos incumplido con el plazo otorgado por el caso #2713 // el donde se brindó un plazo de 20 días hábiles // sin embargo han pasado 30 días hábiles aprox. Indica que desde la fecha del reclamo no ha jugar // por ende no ha podido generar más ganancias y lo hemos perjudicado. Adicional solicita la acreditación del monto obtenido en la ronda de jugadas gratis del juego Gold n Rock // por el monto de S/2265.00 (la cual fue puesta en el caso #2713),SOPORTE,CERRADO
2809,2945,Invitada indica que estuvo realizando jugadas en Triple Double Da Vinci Diamonds Mobile y que el juego se bloqueo y cuando reinicio ya no tenia las jugadas gratis y tampoco el premio. Solicita se revise // no indica cuantos giros le faltaba o monto acumulado del premio y tampoco comparte imagen.,CONTROL Y GESTION - SOPORTE,CERRADO
2810,2946,Invitada comunica por chat que el juego Triple Double Da Vinci Diamonds Mobile la esta botando en varias ocasiones de la plataforma y en esta ultima ocasión la ha botado haciéndole perder sus jugadas gratis (10). No comparte imagenes,CONTROL Y GESTION - OPERACIONES TI - SOPORTE,CERRADO
2811,2947,Invitada se contacta preguntando por que le han restado 5 opciones para el VIP ROYAL. Indica que hasta ayer 02/12 tenia 30 opciones para el sorteo y que hoy 03/12 que ingreso a canjearlo a las 21:00 horas tenia 25 opciones y las tuvo que canjear para poder participar. Invitada no tiene imagen.,OPERACIONES TI - SOPORTE,CERRADO
2812,2948,11:49:12 solicita retiro // luego a las 12:03:11 realiza su 2da recarga y se le brinda un bono de 1000 // los cuales se congelan ya que tiene un retiro pendiente // invitada no puede jugar bono y solicita que éste sea reestablecido a la brevedad. Considerar rollover pendiente a jugar // pues jugará con su efectivo. Se adjunta imagen de Alira.,SOPORTE,CERRADO
2813,2949,Juego: Bounty Gold Mobile (no figura en el combo de juegos). Invitado indica que estuvo jugando le abrió atracción con premio inicial de S/20 y no puede volver a ingresar // se visualiza apuestas en esa maquina desde las 01:32:38 hasta 01:33:44 // sin embargo // primero indicó que fue a las 02:29 (hora que figura en la imagen que mandó) y luego que no recordaba la hora. ,CONTROL Y GESTION - OPERACIONES TI - SOPORTE,CERRADO
2814,2950,Invitada comunica que el día 02/12 realizó un retiro por un monto de S/600 // no obstante se indica que retiro fue solicitado el día 01/12 y se confirma abono. Invitada indica muy molesta que ese retiro sí fue abonado // faltaría otro monto de S/600 solicitado el día 02/12. En alira no se verifica dicha solicitud en fecha señalada por invitada. Se visualiza que el día 02/12 invitada realiza una recarga por S/200 y ésta es jugada hasta el día 03/12 a las 02:30am dejando saldo de S/0.61 Para luego realizar otra recarga de S/200 a las 02:37am. Se insiste a invitada detallando movimientos y confirmando lo que dejó en saldo en su primer depósito.  Invitada no comprende // amenazando que debemos solucionar y abonar monto o se verá obligada a hablar con la Sra. Estrella // ya que señala que ella sí solicitó dicho retiro pero la solicitud ha desaparecido. Se ingresa caso a insistencia de invitada. No cuenta con evidencias // se adjunta fotos de alira. ,SOPORTE,CERRADO
2815,2951,Se ingresa caso a solicitud de invitado. Invitado indica que no le explicaron bien al momento de consultar acerca del bono y retiros // le indicaron que debía eliminarlos para que pueda retirar // es por ello que eliminó ambos bonos de su cuenta (1 de s/1275 y otro de s/500.00). Comenta no sentirse conforme con la información que le brindaron por lo que solicita si se puede hacer una excepción de retornar los bonos a su cuenta. ,SOPORTE,CERRADO
2816,2952,Invitado comunica que evento 1036274046 culminó hace horas y aún no se realiza el abono de su ganacia. Se verifica qen altenar que evento continúa abierto. Se ingresa reclamo para su revisión. Se adjunta foto de altenar. ,SOPORTE,CERRADO
2817,2953,Invitada solicita la reactivación de su cuenta. Se adjunta imagen de correo. ,SOPORTE,CERRADO
2818,2954,Sus retiros enviados el 20/11/2021 21:59:00 por S/1001 // y el  01/12/2021 16:49:33 por S/500 a Caja Huancayo fueron rechazados // ya que la cuenta estaba inhabilitada. Se recomienda anexar otras cuentas de banco // pero invitado se niega alegando que tiene problema judiciales con otros bancos. Se brinda la vía retiro en caja físico // por tal motivo // invitado solicita que sus ganancias sean devueltas a su bolsa de efectivo de casino online para que pueda retirarlos en el físico. Se adjunta imagen de Alira.,CONTROL Y GESTION - FINANZAS - SOPORTE,CERRADO
2819,2955,Invitada realizó una recarga en dólares // pero su cuenta registrada es en soles.   Comparte su número de cuenta para poder retornarle el dinero. ,FINANZAS - SOPORTE,CERRADO
2820,2956,Invitado se le anulo su bono porque habia hecho retiro media hora antes que le diera el bono // y su retiro ya esta aprobado. por favor evaluar su caso.,VENTAS - SOPORTE,CERRADO
2821,2957,Invitado comunica que no puede realizar apuesta adicionales en el BLACK JACK INFINITE // esta jugando por su celular // se solicita por favor pruebe por otros dispositivo. Invitado prueba por su laptop y le aparece lo mismo // comparte imagen por WAAP. Se adjunta imagen.,OPERACIONES TI - SOPORTE,CERRADO
2822,2958,Invitada realizó recarga en dólares // su cuenta registrada es en soles.  Se adjunta cuenta bancaria en dólares para la devolución de efectivo.,FINANZAS - SOPORTE,CERRADO
2823,2959,Buenas tardes estimados // se solicita la activación del bono BP500PENF16###475d6f el cual fue activado el 30 de noviembre y cancelado por retiro // se hizo la solicitud a Gianny Patricio Rey jefe inmediato quien acepta se le acepten por excepción y ser primer caso. se adjunta foto de correo con aprobación // como sugirió Pedro,CONTROL Y GESTION - PROMOCIONES,CERRADO
2824,2960,invitado envia correo para reactivar su cuenta,SOPORTE,CERRADO
2825,2961,Invitada solicita crear una nueva cuenta. Se respondió indicando que al haber tenido ya un registro en el casino online // tiene la posibilidad de reaperturar su cuenta anterior // para ellos se solicitó la autorización y confirmación de ello. Invitada respondió correo indicando que desea crear una nueva cuenta ya que siente que la anterior ya esta "salada"  Se ingresó solicitud para su revisión al considerar que invitada es nivel 1.  Se adjunta foto de correo. ,SOPORTE,CERRADO
2827,2963,Se ingresa caso a solicitud de invitado. Invitado indica que no le explicaron bien al momento de consultar acerca del bono y retiros // le indicaron que debía eliminarlos para que pueda retirar // es por ello que eliminó ambos bonos de su cuenta (1 de s/1275 y otro de s/500.00). Comenta no sentirse conforme con la información que le brindaron por lo que solicita si se puede hacer una excepción de retornar los bonos a su cuenta.  ,SOPORTE,CERRADO
2828,2964,Genera código el 07/12/2021 10:33:39hrs // indica que el monto ya fue descontado de su cuenta de banco // sin embargo figura "en curso" en casino. ,SOPORTE,CERRADO
2829,2965,Genera código de pago el 07/12/2021 11:19:27 hrs vía BCP // monto es descontado de cuenta de banco // sin embargo figura "en curso" en Alira. ,SOPORTE,CERRADO
2830,2966,se le otorga a invitada un BONO DE BIENVENIDA  por un monto de 100 soles pero la invitada al ingresar sale que el bono es erróneo NBB100PEN###1ed49f  su apoyo por favor para poder activarle el Bono y pueda canjearlo,PROMOCIONES,CERRADO
2831,2967,Invitada tuvo un retiro pendiente antes de que se le brindara el bono de sorteo electronico // por ello el bono de sorteo no se activo. por favor verificar su caso.,VENTAS,CERRADO
2833,2969,Invitada comunica que no puede jugar su bono. Se observa en el sistema que la invitada tiene un retiro pendiente antes de solicitar su 3er bono de la promocion duplica. Se adjunta imagenes de ALIRA.,SOPORTE,CERRADO
2834,2970,Invitado solicita el cambio de su usuario por uno nuevo. Se valida datos por seguridad estando en conformidad. Usuario antiguo: Josecardenas789 Usuario nuevo: Jcardenas123 ,SOPORTE,CERRADO
2835,2971,Invitado desea dejar queja registrada por problema con el juego secrets of alchemy en su computadora // jugando tuvo free spin el juego siguió en giro y no paraba tuvo que cerrar y se reestableció pero indica que iban muy rápido.,SOPORTE,CERRADO
2836,2972,Invitada menciona que realizo recarga y no llego abono a su cuenta //,FINANZAS - SOPORTE,CERRADO
2837,2973,Invitado menciona que codigo NBB100PEN###20d33f le sale codigo no valido.,PROMOCIONES,CERRADO
2838,2974,INVITADO AL MOMENTO DE COLOCAR SU BONO LE SALE MENSAJE DE ERROR // YA HIZO PA PRUEBA REITERADAS VECES Y LE SIGUE SALIENDO EL MISMO MENSAJE.  CODIGO: BP150PENF15###22572c,VENTAS,CERRADO
2839,2975,Invitado indica que los resultado de sus apuestas de  eventos con ID 1037547101 y 1037547523  fueron erróneos. Indica que el no ha apostado al mercado total de anotaciones // sino a que "NY Nicks anotaban el Centésimo sexagésimo quinto puntos (165) lo cual si ocurrió."  Hace referencia al evento de los Nets "Los Nets anotaban el cuadragesimo quinto puntos (45) lo cual también ocurrió y gané". Solicita que revisen su caso ya que el ha ganado.,SOPORTE - PROMOCIONES,CERRADO
2840,2976,Juego | 90839277 Fecha | 06/12/2021 02:31:35 AM Servicio | Oryx Mobile - Slots Sala | GAM Royal Seven XXL RHFP Mobile Cantidad | -404.00  Proveedor ORYX2TCN001_5492891894 INVITADA INIDCA QUE NO PUEDE ENTRAR AL JUEGO HASTA AHORA // SE HA HECHO LAS PRUEBAS SIN EMBARGO ELLA NO PUEDE ENTRAR DESDE SU CASA // ESTA PIDIENDO DEVOLUCION DE TODO LO INVERTIDO A ESE JUEGO.,CONTROL Y GESTION,CERRADO
